D87452_at	2.649334859	2.31386722	2.170261715	2.663700925	2.721810615	2.340444115	2.918554531	2.260071388	2	2.28780173	2.62838893	2	3.054995862	2.80140371	2.833784375	2.740362689	2.235528447	2.387389826	2.522444234	2.133538908	2.113943352	2	2.283301229	3.063333359	2.643452676	2.342422681	2.436162647	2	2.592176757	2.802773725	2.539076099	2.702430536	2.665580991	2.555094449	2.474216264	2.84509804	2	2.8876173	2.540329475	2.884795364	2.689308859	2.81756537	2.227886705	2.688419822	3.238046103	2.434568904	2.610660163	2.414973348	2.928395852	2.294466226	2.831229694	2.494154594	2.46834733	2.503790683	2.725911632	2.912222057	3.026941628	2.565847819	2.804820679	2.444044796	2.781036939	2.5774918	2.472756449	2	2.706717782	2.5132176	2.707570176	2.790285164	3.039810554	2.396199347	2.643452676	2.580924976
D87453_at	2.643452676	2.255272505	2.459392488	2.326335861	2.212187604	2.639486489	2.460897843	2.630427875	2.389166084	2	2.324282455	2	2.463892989	2.46686762	2.301029996	2.862131379	2.532754379	2.50242712	2.583198774	2.514547753	2.549003262	2.526339277	2.547774705	2.755112266	2.155336037	2.526339277	2.401400541	2.506505032	2.782472624	2.91750551	2.359835482	2.6599162	2.356025857	2.953759692	2.571708832	2.706717782	2	2.644438589	2.668385917	2.720159303	2.698970004	2.79518459	2.736396502	2.783188691	3.114610984	2	2.190331698	2.397940009	2.77815125	2.421603927	2.725094521	2.499687083	2.250420002	2.610660163	2.372912003	2.680335513	2.745074792	2.702430536	2.592176757	2.178976947	2.401400541	2.517195898	2.225309282	2.482873584	2.271841607	2.419955748	2.694605199	2.816903839	2.472756449	2.702430536	2.527629901	2.217483944
D87455_at	2.598790507	2.404833717	2.315970345	2.357934847	2.311753861	2.376576957	2.176091259	2.301029996	2.437750563	2.292256071	2.517195898	2.113943352	2.515873844	2.367355921	2.340444115	2.611723308	2.330413773	2.471291711	2.322219295	2.409933123	2.318063335	2.222716471	2.630427875	2.72916479	2.684845362	2.600972896	2.600972896	2.563481085	2.583198774	2.599883072	2.318063335	2.436162647	2.64246452	2.522444234	2.385606274	2.505149978	2	2.752816431	2.514547753	2.534026106	2.625312451	2.913283902	2.460897843	2.644438589	3.179551791	2	2	2.120573931	2.639486489	2.117271296	2.419955748	2.5774918	2.206825876	2.522444234	2.392696953	2.720159303	2.804820679	2.480006943	2.501059262	2.477121255	2.397940009	2.252853031	2.348304863	2.324282455	2.428134794	2.257678575	2.544068044	2.63748973	2	2.536558443	2.660865478	2.328379603
D87459_at	2	2.068185862	2	2	2	2	2	2	2	2	2	2	2.08278537	2	2	2.017033339	2	2	2	2	2	2	2	2.021189299	2	2.361727836	2	2	2.496929648	2	2	2	2.071882007	2	2	2	2	2.59439255	2	2.46686762	2	2.843232778	2	2	2.222716471	2.149219113	2	2	2.267171728	2	2	2	2.274157849	2.158362492	2	2.06069784	2.521138084	2	2	2.012837225	2	2	2.326335861	2.164352856	2	2.089905111	2.414973348	2.460897843	2	2.037426498	2.10720997	2
D87460_at	3.012837225	3.008174184	2.946452265	2.79518459	2.587710965	3.001733713	2.271841607	2.712649702	2.903632516	2.860936621	3.174931594	2.779596491	2.961421094	2.625312451	2.948901761	3.14113609	2.930949031	3.111262514	2.823474229	3.55339751	2.799340549	2.608526034	2.938519725	3.108903128	2.657055853	3.011570444	3.133219457	3.103803721	3.046104787	2.870403905	2.782472624	3.087426457	3.163757524	2.94792362	2.8876173	2.706717782	2.795880017	2.781755375	2.657055853	2.382017043	3.000867722	2.986771734	2.836956737	3.277379975	3.331427297	2.722633923	2.977723605	2.772321707	2.800717078	2.783188691	3.106870544	2.909556029	3.061075324	3.323458367	2.903089987	2.941511433	2.953276337	3.332842267	2.884795364	2.822821645	2.851258349	3.038620162	2.710963119	2.691081492	2.606381365	2.866287339	2.725911632	3.021602716	2.6599162	3.002597981	2.922206277	2.751279104
D87462_at	3.291146762	3.230959556	2.723455672	2.993876915	2.920645001	2.992111488	2.686636269	2.789580712	3.07114529	2.936513742	2.834420704	2.614897216	3.015359755	2.983626287	3.037824751	2.743509765	2.689308859	2.688419822	2.773054693	2.761927838	2.828659897	2.700703717	3.052693942	3.336659823	3.240299582	2.862727528	3.056904851	2.977723605	2.826074803	2.898725182	2.975891136	2.834420704	3.31386722	2.907948522	2.914871818	2.786751422	3.047274867	2.829303773	3.059184618	2.839478047	2.741151599	2.771587481	2.741939078	3.103119254	3.113274692	2.64738297	2.72427587	3.079181246	2.733197265	2.309630167	2.666517981	2.544068044	3.101059355	3.191451014	2.705863712	2.640481437	2.763427994	2.793790385	2.856124444	2.726727209	2.873320602	2.152288344	2.850033258	2.721810615	2.843855423	2.823474229	2.810232518	2.844477176	2.86332286	2.7084209	2.622214023	2.876217841
D87464_at	2.51054501	2.243038049	2.589949601	2	2	2	2.012837225	2	2.127104798	2	2	2.459392488	2.369215857	2	2	2.567026366	2.201397124	2.294466226	2.195899652	2.399673721	2	2	2.432969291	2.769377326	2.531478917	2	2.130333768	2.761927838	2.193124598	2.354108439	2.158362492	2.017033339	2.525044807	2.627365857	2	2	2	2.593286067	2.252853031	2.301029996	2.424881637	2.811575006	2.164352856	2	2.745074792	2.519827994	2	2	2.593286067	2.220108088	2.149219113	2	2.495544338	2	2	2.506505032	2.59439255	2	2.096910013	2.1430148	2	2	2.037426498	2.123851641	2.158362492	2.201397124	2.562292864	2.59439255	2	2	2	2
D87465_at	2.283301229	2.247973266	2.374748346	2	2	2.230448921	2	2.079181246	2	2.739572344	2.025305865	2.004321374	2.985426474	2.42975228	2	2	2.190331698	2	2.017033339	2	2	2.679427897	2.350248018	2.522444234	2.507855872	2.814247596	3.041392685	2.545307116	2	2.217483944	2	2	2.318063335	2.945468585	2.571708832	2	2	2.602059991	3.680969718	2.29666519	3.192288613	2.376576957	2.681241237	2.625312451	2	2.434568904	2	2.51851394	2.220108088	2.155336037	2.804139432	2.457881897	2.385606274	2	2.589949601	2.678518379	2.004321374	2.551449998	2	2	2.442479769	2.514547753	2	2.367355921	3.200303183	2.82672252	2.638489257	3.074816441	2.863917377	2	2.574031268	2
D87466_at	2.356025857	2.57054294	2.326335861	2.252853031	2.399673721	2.257678575	2.176091259	2	2.411619706	2.426511261	2.045322979	2.089905111	2.283301229	2.385606274	2.382017043	2.434568904	2	2.281033367	2.071882007	2.338456494	2.086359831	2.120573931	2.53529412	2.804139432	2.432969291	2.62324929	2.245512668	2.456366033	2.541579244	2.431363764	2.36361198	2.334453751	2.465382851	2.484299839	2.201397124	2.465382851	2.037426498	2.785329835	2.474216264	2.326335861	2.611723308	2.655138435	2.31386722	2.440909082	2.80140371	2.457881897	2.113943352	2.255272505	2.644438589	2.225309282	2.23299611	2.290034611	2.187520721	2.536558443	2.130333768	2.627365857	2.893206753	2.326335861	2.068185862	2.334453751	2	2.133538908	2	2	2.206825876	2.298853076	2.170261715	2.399673721	2.396199347	2.235528447	2.506505032	2.348304863
D87467_at	2.514547753	2.389166084	2.307496038	2.403120521	2.399673721	2.307496038	2.041392685	2.411619706	2.654176542	2.44870632	2.432969291	2.401400541	2.424881637	2.621176282	2.436162647	2.356025857	2.212187604	2.334453751	2	2.338456494	2.423245874	2	2.387389826	2.59439255	2.46834733	2.445604203	2.170261715	2.600972896	2.64246452	2.307496038	2.424881637	2.465382851	2.579783597	2.492760389	2.385606274	2.459392488	2.439332694	2.195899652	2.450249108	2.361727836	2.487138375	2.181843588	2.235528447	2.348304863	2.338456494	2.552668216	2.338456494	2.754348336	2.298853076	2.274157849	2.281033367	2.51851394	2.447158031	2.780317312	2.348304863	2.424881637	2.409933123	2.542825427	2.096910013	2.380211242	2.103803721	2.563481085	2	2.23299611	2.326335861	2.324282455	2.28780173	2.230448921	2.230448921	2.240549248	2.278753601	2.36361198
D87468_at	2	2.103803721	2.338456494	2.73479983	2	2	2.056904851	2.434568904	2	2	2.451786436	2.371067862	2.555094449	2.079181246	2.5289167	2.583198774	2	2.77524626	2	2.580924976	2	2	2.792391689	2	2.551449998	2.457881897	2	2.609594409	2	2	2	2	2.521138084	2	2	2.465382851	2	2	2	2	2	2	2	2	2	2.411619706	2.579783597	2	2	2.08278537	2	2	2.586587305	2	2	2	2.462397998	2	2	2	2	2.049218023	2.167317335	2	2	2	2	2	2	2	2	2
D87469_at	2.450249108	2.804139432	2.498310554	2.315970345	2.44870632	2	2	2.5774918	2.382017043	2.170261715	2.260071388	2.247973266	2.648360011	2	2.397940009	2.450249108	2.409933123	2.53529412	2	2.068185862	2.29666519	2.264817823	2.598790507	2.773054693	2.31386722	2.367355921	2.552668216	2.46686762	2.559906625	2.204119983	2	2.830588669	2.88592634	2.668385917	2.190331698	2.361727836	2.318063335	2.294466226	2.413299764	2.276461804	2	2.220108088	2.285557309	2.369215857	2.45484486	2.63748973	2.51851394	2.390935107	2.617000341	2.44870632	2.08278537	2.421603927	2.51851394	3.055378331	2.235528447	2.354108439	2.487138375	2.212187604	2.526339277	2.267171728	2.31386722	2.204119983	2.396199347	2.309630167	2	2.012837225	2.389166084	2.378397901	2.017033339	2	2.100370545	2.26245109
D87673_at	2.910624405	2.72916479	2.950851459	3.067442843	2.980003372	2.860936621	2.777426822	2.859738566	2.918554531	3.108226656	3.047664195	2.695481676	2.72916479	2.984527313	3.181557774	2.807535028	2.604226053	2.683047038	2.437750563	2.593286067	2.605305046	2.608526034	2.586587305	2.96425963	2.833147112	3.000434077	2.939519253	2.895422546	3.004321374	2.924279286	2.833147112	3.105510185	3.123198075	3.074816441	2.84260924	2.547774705	2.906335042	2	2.811575006	2.916980047	2.748188027	3.053078443	2.895974732	2	3.076640444	2.649334859	3.051923916	3.01745073	2.680335513	2.939019776	2.596597096	3.124830149	2.718501689	2.754348336	2.907411361	2.692846919	2.657055853	3.246005904	2.7355989	2.899273187	2.814913181	2.844477176	2.799340549	2.656098202	2.376576957	2.85308953	2.457881897	2.857332496	2.496929648	2.276461804	2.871572936	2.927370363
D87684_at	2.838219222	2.530199698	2.53529412	2.503790683	2.923761961	2.401400541	2.661812686	2.498310554	2.572871602	2.698100546	2.635483747	2	3.095518042	2.563481085	2.416640507	2.781036939	2.089905111	2	2.416640507	2.465382851	2.301029996	2.068185862	2.72427587	2.898176483	2.127104798	2.701567985	2.897077003	2.762678564	2.451786436	2.816903839	2.408239965	2.376576957	2.588831726	2.798650645	2.496929648	3.054995862	2.336459734	3.003891166	2.890421019	2.830588669	2.692846919	3.098989639	2.57054294	2.515873844	3.346548559	3.153814864	2.675778342	2.385606274	2.847572659	2.465382851	2.445604203	2.436162647	2.403120521	2.591064607	2.605305046	2.697229343	3.063708559	2.684845362	2.572871602	2.392696953	2.612783857	2.57634135	2.431363764	2.217483944	2.311753861	2.727541257	3.01494035	2.850646235	2.552668216	2.158362492	2.227886705	2.243038049
D87743_at	2.318063335	2	2.501059262	2.281033367	2.326335861	2.096910013	2.222716471	2.290034611	2.33243846	2.037426498	2.133538908	2	2.530199698	2.451786436	2.338456494	2	2	2	2.071882007	2	2.086359831	2	2.28780173	2.617000341	2	2.399673721	2.170261715	2.380211242	2	2.238046103	2	2.206825876	2.326335861	2.492760389	2	2.303196057	2	2.718501689	2.245512668	2.214843848	2	2.489958479	2	2.212187604	2.421603927	2.271841607	2.079181246	2	2.342422681	2	2.201397124	2.28780173	2.359835482	2	2.184691431	2.240549248	2.785329835	2.1430148	2.222716471	2.260071388	2	2.389166084	2	2	2.029383778	2.294466226	2.648360011	2.562292864	2.389166084	2	2	2.334453751
D87937_at	2	2.096910013	2.762678564	2.952792443	2.970346876	2	2.791690649	3.089551883	2	2	2	2	2	2	2.607455023	2.42975228	2	2.28780173	2.757396029	2.178976947	2	2.372912003	2.068185862	2	2.779596491	2	2.972665592	2.44870632	2.227886705	2.326335861	2	2	2.336459734	2	2	2.506505032	2	2.004321374	2.794488047	2.021189299	2.123851641	2.939519253	2	2.382017043	2.684845362	2.802773725	2.527629901	2.264817823	2.445604203	2.409933123	2.769377326	2	2	2.828659897	2.95616843	2.428134794	2	2.170261715	2	2.748188027	2	2.209515015	2	2.338456494	2	2.041392685	2.761927838	2	2.225309282	2	2	2.243038049
D87953_at	3.215637563	3.111598525	3.459844642	3.16790781	3.342027688	3.263162465	3.041787319	3.434249452	3.149834697	2.963787827	3.507990725	3.065206128	3.346352974	3.124830149	3.427810573	3.29380436	3.270678836	3.166726056	3.06595298	3.37051309	3.17868924	2.592176757	3.299507299	3.363423933	3.16879202	2.978636948	3.173186268	3.106190897	3.13289977	3.147057671	2.900913068	3.116607744	3.057666104	3.10754913	3.043755127	2.965201701	3.425208051	3.131618664	2.980911938	3.033423755	3.000434077	3.323870607	2.755874856	2.982271233	3.116607744	2.943988875	3.401400541	2.803457116	3.115277591	3.199206479	3.060320029	2.892094603	3.056523724	3.028571253	3.388633969	2.979548375	3.188647296	3.093421685	3.008600172	2.843232778	2.703291378	3.127428778	2.903632516	2.819543936	2.783188691	3.376941757	3.373279893	3.317645543	2.992111488	2.945960704	2.8876173	2.914343157
D87969_at	2.086359831	2	2.290034611	2.133538908	2.053078443	2	2	2	2	2.217483944	2.079181246	2.385606274	2.089905111	2	2.053078443	2.460897843	2.334453751	2	2.509202522	2.004321374	2	2	2.713490543	2.752816431	2.758911892	2.496929648	2.06069784	2.409933123	2.298853076	2.622214023	2	2.28780173	2.326335861	2	2.10720997	2	2	2.688419822	2.478566496	2.45484486	2.42975228	2.868644438	2.033423755	2.371067862	3.027757205	2.285557309	2	2.255272505	2.541579244	2.187520721	2.1430148	2	2.079181246	2.436162647	2.164352856	2.482873584	2.960946196	2	2.367355921	2.357934847	2	2.260071388	2.037426498	2	2.004321374	2.037426498	2.624282096	2.475671188	2	2.11058971	2.31386722	2.230448921
D87989_at	2.859738566	2.615950052	3.044931546	3.120573931	2.897627091	2.911157609	2.73479983	3.161368002	2.92992956	2.712649702	3.159266331	2.927370363	3.16613397	2.866877814	3.02201574	2.974511693	2.50242712	2.725094521	2.374748346	2.859138297	2.775974331	2.743509765	2.949877704	2.890979597	2.840106094	2.838849091	2.87909588	2.874481818	2.898725182	2.95616843	2.539076099	2.797959644	2.596597096	2.936010796	2.704150517	2.694605199	2.626340367	2.987666265	2.64246452	2.959041392	2.863917377	2.776701184	2.587710965	2.779596491	3.063708559	2.820857989	2.937016107	2.526339277	2.829946696	2.702430536	2.64738297	2.592176757	2.744292983	2.91750551	2.747411808	2.766412847	3.080987047	2.549003262	2.893206753	3.026941628	2.736396502	2.678518379	2.945468585	2.567026366	2.653212514	2.680335513	2.764922985	3.000434077	2.766412847	2.63447727	2.496929648	2.936513742
D88213_at	2.579783597	2.618048097	2.721810615	2.653212514	2.421603927	2.568201724	2.278753601	2.556302501	2.387389826	2.492760389	2.7930916	2.290034611	2.733999287	2.545307116	2.523746467	2.683947131	2.521138084	2.7355989	2.315970345	2.809559715	2.499687083	2.212187604	2.624282096	2.889301703	2.57634135	2.545307116	2.583198774	2.845718018	2.419955748	2.485721426	2.338456494	2.658011397	2.372912003	2.715167358	2.46686762	2.428134794	2.26245109	2.46686762	2.397940009	2.252853031	2.606381365	2.762678564	2.447158031	2.374748346	2.612783857	2.44870632	2.57863921	2.51851394	2.652246341	2.390935107	2.557507202	2.812913357	2.700703717	2.604226053	2.556302501	2.600972896	2.589949601	2.804820679	2.250420002	2.487138375	2.340444115	2.620136055	2.170261715	2.089905111	2.522444234	2.652246341	2.555094449	2.57634135	2.465382851	2.445604203	2.565847819	2.390935107
D88270_at	2.056904851	2	2	2.113943352	2	2.225309282	2	2	2.230448921	2.164352856	2.271841607	2	2	2	2	2.149219113	2	2	2	2	2	2.33243846	2.283301229	2.318063335	2	3.293362555	2.29666519	2.762678564	3.688508808	3.529301998	2	3.178113252	3.096214585	2	2.562292864	2	2.852479994	3.875582104	2	3.731910942	3.580810973	2	2	2	3.043362278	3.975569658	3.636287252	2	3.613841822	3.70918513	3.880813592	3.5774918	3.302330929	3.255995727	3.492760389	3.284205068	4.006765452	3.887673552	3.589167391	3.608419051	3.595385981	3.842297134	3.543819805	3.518777069	2.491361694	3.311117843	3.896140251	3.813180533	2.173186268	3.165837625	3.560504415	3.914078585
D88422_at	2.862131379	2.930949031	3.851808514	3.584783379	3.178113252	2.418301291	3.195068996	3.982271233	2.951337519	2.540329475	3.005609445	3.974649834	2.929418926	2.997823081	3.587823171	3.350441857	3.303196057	3.171141151	3.620864475	2.146128036	3.129367596	2.025305865	3.892484179	2.818225894	3.839666557	2.206825876	2.769377326	2.315970345	2	2.527629901	2.301029996	2	2.08278537	2.103803721	2.434568904	2	2.485721426	2	2.515873844	2.10720997	2.123851641	2	2	2	2	2.100370545	2	2	2.247973266	2	2	2.136720567	2	2	2.276461804	2.021189299	2	2	2.354108439	2.700703717	2	2	2	2.068185862	2.004321374	2	2.309630167	2.250420002	2.53529412	2.271841607	2.227886705	2.608526034
D88613_at	2.752816431	2.795880017	2.630427875	2.669316881	2.879669206	2.650307523	2	2.727541257	2.597695186	2.583198774	2.838219222	2.365487985	2.613841822	2.389166084	2.564666064	2.496929648	2.507855872	2.685741739	2.389166084	2.765668555	2.356025857	2.298853076	2.652246341	2.904174368	2.5132176	2.861534411	2.617000341	2.746634199	2.772321707	2.465382851	2.804820679	2.85672889	2.937016107	2.682145076	2.394451681	2.654176542	2.658011397	2.222716471	2.718501689	2.369215857	2.507855872	2.475671188	2.243038049	2.255272505	2.292256071	2.456366033	2.685741739	2.770852012	2.561101384	2.567026366	2.434568904	2.745855195	2.859738566	2.898725182	2.324282455	2.303196057	2.285557309	2.764922985	2.40654018	2.608526034	2.485721426	2.346352974	2.534026106	2.640481437	2.294466226	2.385606274	2.29666519	2.359835482	2.338456494	2.426511261	2.51054501	2.195899652
D89016_at	2.873320602	2.891537458	3.201397124	3.098297536	2.924795996	3.019531685	2.728353782	3.055378331	2.874481818	2.783903579	2.872738827	2.822168079	2.752816431	2.748962861	3.093771781	2.979548375	2.879669206	3.044931546	2.873320602	3.128076013	2.790285164	2.63748973	3.002166062	2.92992956	2.729974286	3.028977705	3.026124517	2.759667845	2.7355989	2.84135947	2.666517981	3.093421685	3.090610708	3.031408464	2.754348336	2.918554531	2.738780558	2.730782276	2.881954971	2.912222057	3.050766311	3.1775365	2.853698212	2.88592634	3.167021796	2.883661435	3.044931546	2.230448921	2.705863712	2.868644438	2.713490543	3.028571253	2	2.851869601	2.416640507	2.521138084	2.23299611	3.38327665	2.737192643	3.109915863	2.643452676	2.631443769	2.485721426	2.546542663	2.858537198	2.902546779	2.860338007	2.822821645	2.782472624	2.919601024	2.960946196	2.876217841
D89052_at	3.118595365	3.055760465	3.567849451	3.258158193	3.400710637	2.904174368	3.082066934	3.389874558	3.35564305	3.063708559	2.673020907	3.383994789	3.549248557	3.032618761	3.395850376	3.378579576	2.955206538	3.056904851	3.113943352	3.400019635	3.320976677	2.978180517	3.405687787	3.228913406	3.228656958	2.334453751	3.219322508	2	2.986771734	3.137354111	2	2.909020854	2.777426822	3.159867847	2.348304863	2.843855423	2.999130541	3.270212855	2.44870632	3.13225969	3.128076013	3.179264464	2.354108439	3.003891166	3.640183192	2	3.24674471	2	3.096562438	2.672097858	3.279666944	3.013679697	2.850646235	2.80140371	3.080626487	3.128399269	3.16790781	2.910624405	3.010723865	3.055378331	3.048830087	3.158663981	2.975431809	3.102090526	2.775974331	2.975431809	3.263162465	3.177824972	3.043755127	3.035429738	2.968015714	3.059184618
D89077_at	2.424881637	2.357934847	2.691081492	2.834420704	2.367355921	2.444044796	2.336459734	2.755874856	2.356025857	2.613841822	3.057666104	2.666517981	2.485721426	2.320146286	2.779596491	2.862131379	2.596597096	2.603144373	2.629409599	2.155336037	2.414973348	2	3.092018471	2.750508395	2.800717078	2	2.633468456	2.860338007	2.650307523	2.652246341	2.728353782	2.423245874	2	2.796574333	2.326335861	2.460897843	2.227886705	2.376576957	3.364363355	2.505149978	2.28780173	2.710963119	2	2.008600172	2.340444115	2.11058971	2	2.59439255	2.103803721	2.252853031	2.311753861	2	2	2.456366033	2	2.190331698	2.5289167	2.514547753	2.318063335	2.383815366	2	2	2.033423755	2.037426498	2	2.33243846	2.478566496	2.212187604	2.683947131	2.534026106	2.648360011	2
D89667_at	3.475235223	3.292699003	3.442322956	3.552059534	3.476251796	3.366422957	3.60346916	3.57426283	3.379668034	3.332842267	3.301897717	3.637689819	3.568670978	3.336459734	3.531351165	3.596267126	3.316599302	3.297541668	3.259115844	3.201397124	3.479719235	3.32159843	3.542327383	3.335658452	3.477121255	3.104145551	3.558948446	3.240299582	3.352568386	3.479287316	3.099335278	3.034628457	3.211654401	3.494571984	3.236285277	3.360593414	3.23146959	3.263399331	3.294245716	3.415307292	3.368658712	3.299507299	3.191171456	3.27485032	3.830845192	3.50242712	3.244277121	3.16790781	2.954724791	3.40363519	3.399673721	2.990782692	3.163757524	3.220892249	3.08849047	3.205475037	3.419625361	3.137670537	3.272305844	3.118595365	3.331022171	3.40688067	3.077004327	3.197831693	3.344785123	3.341434525	3.354108439	3.480581787	3.180985581	3.05422991	3.012837225	2.892094603
D90064_at	2	2	2	2	2	2	2	2	2	2	2.093421685	2	2	2	2	2	2	2.068185862	3.227886705	2	2	2.008600172	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2.783903579	2	2	2	2	2	2	2	2	2	2	2.222716471	2.511883361
D90084_at	2.963787827	2.691965103	2.806179974	2.785329835	2.401400541	2.919601024	2.582063363	2.942008053	2.757396029	2.965671971	2.858537198	2.487138375	2.606381365	2.813580989	2.723455672	2.876217841	2.346352974	2.720159303	2.688419822	2.776701184	2.693726949	2.731588765	3.055760465	3.001300933	2.828659897	2.736396502	2.691081492	2	2.836324116	2.796574333	2.592176757	2.709269961	2.621176282	2.983626287	2.632457292	2.489958479	2.833784375	2.888740961	2.859738566	2.754348336	2.572871602	2.955206538	2.641474111	2.527629901	3.052693942	2.871572936	2.382017043	2.653212514	2.951337519	3.145196406	2.727541257	2.679427897	2.630427875	2.630427875	2.813580989	2.685741739	3.178976947	2.84260924	2.873901598	2.749736316	2.334453751	2.881384657	2.876217841	2.505149978	2.521138084	2.645422269	3.161368002	2.959518377	2.511883361	2.600972896	2.550228353	2.624282096
D90086_at	2.987666265	2.652246341	2.898176483	2.855519156	2.820201459	2.7084209	2.5132176	2.778874472	2.804820679	2.982723388	2.833784375	2.639486489	2.905256049	2.781755375	2.758911892	3.06595298	2.823474229	2.997823081	2.588831726	2.943988875	2.716003344	2.761927838	3.094471129	2.777426822	3.009025742	2.978636948	2.798650645	2.945468585	3.023663918	3.090258053	2.792391689	3.138618434	2.936010796	2.880241776	2.712649702	2.702430536	2.547774705	3.053846427	3.096214585	3.025305865	2.90579588	3.108565024	2.940516485	2.713490543	3.368658712	2.872156273	2.698100546	2.64738297	2.894869657	2.639486489	2.782472624	3.041787319	2.897077003	2.899820502	2.816903839	2.958563883	3.178401342	3.227372442	2.903632516	2.913283902	2.8162413	2.763427994	2.770852012	2.740362689	2.644438589	2.956648579	3.118264726	3.030599722	2.517195898	2.770115295	2.651278014	2.797267541
D90209_at	3.529815197	3.322426052	3.644143051	3.662474504	3.444044796	3.419790586	3.368658712	3.544564097	3.412460547	3.243038049	3.488973525	3.188647296	3.910090546	3.243781916	3.322219295	3.189490314	2.85308953	3.112269768	2.975891136	3.754042387	3.39252109	3.499687083	3.26599637	3.525433553	3.306210508	3.039414119	3.736953954	3.437116093	3.180985581	3.468199586	3.310480891	3.214578954	3.201397124	3.733116981	3.537063143	3.787743772	3.181843588	3.31344537	3.162564407	3.264345507	3.240299582	3.340444115	3.272305844	3.339252634	3.886265059	3.484869033	3.463146137	3.343408594	3.378942699	3.33304403	3.542825427	3.093071306	3.36078269	3.068556895	3.544811912	3.266936911	3.088136089	3.126131407	3.296006669	3.025305865	3.335858911	3.361350024	3.106190897	3.277838333	3.470851325	3.776483256	3.631443769	3.694868328	3.611829479	3.272305844	2.825426118	2.871572936
D90224_at	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2.06069784	2	2	2	2	2	2	2	2	2	2.06069784	2.127104798	2.790285164	3.034227261	2	2	2	2.31386722	2	2	2	2	2	2	2.536558443	2.485721426	2	2	2.57054294	2	2	2	2	2	2.086359831	2.561101384	2	2	2	2	2
D90276_at	2.883093359	2.792391689	2.88592634	2.574031268	2.635483747	2.966141733	2.460897843	2.835056102	2.768638101	2.770115295	3.080987047	2.465382851	2.877946952	2.840733235	2.685741739	2.521138084	2.694605199	3.01745073	2.225309282	2.936513742	2.790988475	2.322219295	3.044147621	3.15075644	2.794488047	2.909556029	2.709269961	2.992553518	2.67669361	2.770115295	2.431363764	2.773054693	2.69019608	2.925312091	2.702430536	2.568201724	2.344392274	2.713490543	2.572871602	2.507855872	2.748962861	2.849419414	2.788875116	2.46686762	2.924279286	2.382017043	2.57863921	2.684845362	2.951823035	2.761175813	2.895422546	2.946452265	2.685741739	2.890979597	2.612783857	2.780317312	2.728353782	3.059941888	2.456366033	2.474216264	2.465382851	2.45331834	2.278753601	2.481442629	2.710117365	2.906873535	2.768638101	2.85672889	2.694605199	2.627365857	2.792391689	2.559906625
HG1078-HT1078_at	3.447468131	3.267406419	3.159867847	3.126780577	3.271144318	3.064457989	2.307496038	3.001300933	3.092720645	3.237040791	3.230959556	2.833147112	3.446070936	3.06669855	2.912222057	3.082066934	2.981818607	3.463146137	3.180985581	3.391993072	3.067442843	2.961421094	3.538196578	3.856003454	3.647676313	3.448860846	3.330007701	3.55351894	3.286007122	2.967547976	3.208441356	3.460145817	3.348110068	3.186391216	3.104145551	3.214048679	3.157758886	3.300812794	3.417803723	3.166726056	3.315340477	3.154728207	3.29666519	3.041787319	3.617838748	3.409764104	3.317227349	3.229937686	3.278753601	3.103803721	3.464936429	3.547897718	3.16790781	3.352182518	3.459995256	3.190331698	3.416806872	3.761627185	3.18582536	3.167612673	3.155943018	2.916453949	3.192009593	3.184123354	3.218272854	3.343605508	3.164650216	3.353916231	3.104145551	2.961895474	3.236033147	3.27485032
HG1102-HT1102_at	2.811575006	2.383815366	2.890979597	3.116607744	2.753583059	2.69019608	2.813580989	3.185258765	2.617000341	2.820201459	2.880813592	2.390935107	3.021602716	2.629409599	2.935003151	3.112939976	2.309630167	2.252853031	2.506505032	2.133538908	2.298853076	2.42975228	2.971275849	2.173186268	2.612783857	2.547774705	2.720985744	2.745855195	2.57863921	2.719331287	2	2.583198774	2.444044796	2.843855423	2.250420002	2.828659897	2.463892989	2.481442629	2.442479769	2.852479994	2.645422269	2.033423755	2.392696953	2.227886705	2.45484486	2.340444115	2.322219295	2.599883072	2.820857989	2.450249108	2.496929648	2.387389826	2.50242712	2.394451681	2.359835482	2.359835482	2.770115295	2.447158031	2.451786436	2.532754379	2.301029996	2.322219295	2	2.201397124	2.26245109	2.615950052	2.484299839	2.584331224	2.787460475	2.017033339	2.378397901	2.075546961
